Astro	231017	mms2_fpi_brst_l2_dis-qdist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-qdist	YYYY_MM	1	1	1	0	0	0	0	0	0	0	0	2017-07-03T05:27:03	2017-07-03T05:27:03
Astro	231017	mms2_fpi_brst_l2_dis-qmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-qmoms	YYYY_MM	1	1	1	0	0	0	0	0	0	0	0	2017-07-03T05:27:03	2017-07-03T05:27:03
Astro	231017	mms2_fpi_fast_l2_des-dist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/des-dist	YYYY_MM	93	18119	18119	0	0	0	0	0	0	0	0	2015-06-22T16:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_des-distaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/des-distaux	YYYY_MM	70	13675	13675	0	0	0	0	0	0	0	0	2015-09-01T08:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_des-moms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/des-moms	YYYY_MM	93	18118	18118	0	0	0	0	0	0	0	0	2015-06-22T16:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_des-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/des-momsaux	YYYY_MM	70	13675	13675	0	0	0	0	0	0	0	0	2015-09-01T08:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_des-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/des-partmoms	YYYY_MM	63	12321	12321	0	0	0	0	0	0	0	0	2015-09-01T08:00:00	2021-06-19T22:00:00
Astro	231017	mms2_fpi_fast_l2_dis-dist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/dis-dist	YYYY_MM	93	18119	18119	0	0	0	0	0	0	0	0	2015-06-22T16:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_dis-moms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/dis-moms	YYYY_MM	93	18118	18118	0	0	0	0	0	0	0	0	2015-06-22T16:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_dis-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/dis-momsaux	YYYY_MM	70	13675	13675	0	0	0	0	0	0	0	0	2015-09-01T08:00:00	2023-08-31T22:00:00
Astro	231017	mms2_fpi_fast_l2_dis-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/fast/l2/dis-partmoms	YYYY_MM	63	12321	12321	0	0	0	0	0	0	0	0	2015-09-01T08:00:00	2021-06-19T22:00:00
Astro	231017	mms2_hpca_brst_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/brst/l2/ion	YYYY_MM	91	66461	66461	0	0	0	0	0	0	0	0	2015-07-02T23:05:00	2023-04-24T16:29:43
Astro	231017	mms2_hpca_brst_l2_moments	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/brst/l2/moments	YYYY_MM	91	66414	66414	0	0	0	0	0	0	0	0	2015-07-02T23:05:00	2023-04-24T16:29:43
Astro	231017	mms2_hpca_brst_l2_tof-counts	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/brst/l2/tof-counts	YYYY_MM	49	32998	32998	0	0	0	0	0	0	0	0	2019-01-01T00:18:23	2023-04-24T16:29:43
Astro	231017	mms2_hpca_srvy_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/srvy/l2/ion	YYYY_MM	100	15003	15003	0	0	0	0	0	0	0	0	2015-06-25T02:11:00	2023-09-09T18:00:00
Astro	231017	mms2_hpca_srvy_l2_moments	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/srvy/l2/moments	YYYY_MM	100	15002	15002	0	0	0	0	0	0	0	0	2015-06-25T02:11:00	2023-09-09T18:00:00
Astro	231017	mms2_hpca_srvy_l2_tof-counts	YYYYMMDDHHMMSS_MMS	mms/mms2/hpca/srvy/l2/tof-counts	YYYY_MM	59	1702	1702	0	0	0	0	0	0	0	0	2018-11-15T00:00:00	2023-09-09T00:00:00
Astro	231017	mms2_mec_brst_l2_epht89d	YYYYMMDDHHMMSS_MMS	mms/mms2/mec/brst/l2/epht89d	YYYY_MM	56	30089	30089	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms2_mec_brst_l2_epht89q	YYYYMMDDHHMMSS_MMS	mms/mms2/mec/brst/l2/epht89q	YYYY_MM	56	29617	29617	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms2_mec_brst_l2_ephts04d	YYYYMMDDHHMMSS_MMS	mms/mms2/mec/brst/l2/ephts04d	YYYY_MM	56	29807	29807	0	0	0	0	0	0	0	0	2015-12-06T00:23:05	2023-07-28T14:26:55
Astro	231017	mms2_scm_brst_l2_scb	YYYYMMDDHHMMSS_MMS	mms/mms2/scm/brst/l2/scb	YYYY_MM	98	74674	74674	0	0	0	0	0	0	0	0	2015-08-04T15:44:54	2023-09-15T23:51:03
